capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
2754066428 2300.283502382 1323.896482916 1323.896482916 976.387019466	1323.916147639 1447.043244709 1479.510685033 1399.544791073 1485.416805296 1456.352476384 1435.889846422 1369.430778348 1419.224767792 1419.224767792 1324.048936995 1324.048936995 1361.453860333
2937670856 2300.283502382 1323.896482916 1323.896482916 976.387019466	1323.916147639 1430.551982773 1479.510685033 1399.544791073 1485.416805296 1456.352476384 1433.392621253 1354.346264977 1419.224767792 1419.224767792 1324.048936995 1324.048936995 1334.553935031
3121275284 2300.283502382 1323.896482916 1323.896482916 976.387019466	1323.916147639 1402.024874565 1479.510685033 1376.043934532 1427.656390692 1456.352476384 1405.446509782 1354.346264977 1354.346264977 1354.346264977 1335.926812272 1335.926812272 1378.772699381
3304879712 2300.283502382 1323.896482916 1323.896482916 976.387019466	1323.916147639 1402.024874565 1479.510685033 1376.043934532 1427.656390692 1456.352476384 1405.446509782 1354.346264977 1354.346264977 1354.346264977 1323.916147639 1323.916147639 1394.665986068
3488484140 2300.283502382 1323.896482916 1323.896482916 976.387019466	1323.916147639 1402.024874565 1423.107912905 1354.346264977 1427.656390692 1400.034911404 1393.438716304 1354.346264977 1354.346264977 1354.346264977 1339.501825045 1339.501825045 1357.516787094
1836044288 1630.239949284 944.562551370 944.562551370 685.677397914	944.643642010 1087.398063176 1093.840385464 1083.056126163 1104.077242582 1072.149265647 1064.439427568 1010.342196387 1045.989557456 1045.989557456 998.488591133 998.488591133 998.506429631
2019648716 1630.239949284 944.562551370 944.562551370 685.677397914	944.643642010 1071.278729207 1093.840385464 1083.056126163 1104.077242582 1072.149265647 1064.439427568 1002.321966741 1014.371165632 1014.371165632 968.661316368 968.661316368 959.924495153
2203253144 1630.239949284 944.562551370 944.562551370 685.677397914	944.643642010 1062.867283995 1075.623815135 1049.050477515 1087.558245813 1045.610411397 1037.527238976 1032.755350134 1014.371165632 1014.371165632 966.346400005 966.346400005 994.311812145
2386857572 1630.239949284 944.562551370 944.562551370 685.677397914	944.643642010 1062.867283995 1016.905148512 1023.648582820 1048.153359448 1045.610411397 997.257299400 1032.755350134 1023.648582820 1023.648582820 986.392929144 986.392929144 995.313376082
2570462000 1630.239949284 944.562551370 944.562551370 685.677397914	944.643642010 1029.965208555 995.234326693 1023.648582820 1027.404479446 1035.858595619 974.574994041 1032.755350134 1014.371165632 1014.371165632 964.674545065 964.674545065 991.808351830
2754066428 1630.239949284 944.562551370 944.562551370 685.677397914	944.643642010 1024.911706071 993.683833455 1023.648582820 1025.853986208 1035.858595619 963.720097980 1032.755350134 1014.371165632 1014.371165632 958.521361374 958.521361374 958.521361374
2937670856 1630.239949284 944.562551370 944.562551370 685.677397914	944.643642010 1021.990760160 993.683833455 1014.371165632 1025.853986208 1035.858595619 963.720097980 1032.755350134 1014.371165632 1014.371165632 955.709284818 955.709284818 959.898886769
3121275284 1630.239949284 944.562551370 944.562551370 685.677397914	944.643642010 1021.990760160 953.346859215 1014.371165632 983.710878416 1035.858595619 946.986147315 1032.755350134 1014.371165632 1014.371165632 946.592190026 946.592190026 950.552393097
3304879712 1630.239949284 944.562551370 944.562551370 685.677397914	944.643642010 1021.990760160 953.346859215 1014.371165632 983.710878416 1035.858595619 944.649832341 1032.755350134 1014.371165632 1014.371165632 945.643794889 945.643794889 944.643642010
3488484140 1630.239949284 944.562551370 944.562551370 685.677397914	944.643642010 1021.990760160 944.935414003 1014.371165632 983.710878416 1035.858595619 944.649832341 1032.755350134 1014.371165632 1014.371165632 944.643642010 944.643642010 944.643642010
1836044288 2006.825181191 1322.620461305 1322.620461305 684.204719886	1322.636910451 1501.943145146 1525.208368464 1497.722675562 1489.941175587 1545.047779217 1491.971679195 1489.676020688 1467.940591880 1467.940591880 1471.462905993 1471.462905993 1455.410426983
2019648716 2006.825181191 1322.620461305 1322.620461305 684.204719886	1322.636910451 1447.208640611 1525.208368464 1481.418478502 1489.941162856 1534.295959178 1483.188324214 1471.462905993 1451.636394820 1451.636394820 1331.724727518 1331.724727518 1339.831996505
2203253144 2006.825181191 1322.620461305 1322.620461305 684.204719886	1322.636910451 1442.916400927 1507.903623436 1477.307491113 1481.377161942 1520.536703045 1482.413207613 1471.462905993 1442.582802689 1442.582802689 1322.806969790 1322.806969790 1327.580052368
2386857572 2006.825181191 1322.620461305 1322.620461305 684.204719886	1322.636910451 1409.378079650 1503.189324090 1414.550487539 1453.600017188 1520.536703045 1446.343357406 1471.462905993 1441.680822311 1441.680822311 1359.847366146 1359.847366146 1393.850539873
2570462000 2006.825181191 1322.620461305 1322.620461305 684.204719886	1322.636910451 1384.330606780 1499.850579273 1414.550487539 1445.695386369 1503.903028295 1446.343357406 1471.462905993 1441.680822311 1441.680822311 1322.639884161 1322.639884161 1322.806969790
2754066428 2006.825181191 1322.620461305 1322.620461305 684.204719886	1322.636910451 1358.617421266 1405.766688261 1384.768403857 1419.982200855 1453.650343805 1416.632056980 1441.680822311 1384.768403857 1384.768403857 1323.358425133 1323.358425133 1339.686882611
2937670856 2006.825181191 1322.620461305 1322.620461305 684.204719886	1322.636910451 1357.476349572 1405.766688261 1384.768403857 1415.984085943 1453.650343805 1416.632056980 1441.680822311 1384.768403857 1384.768403857 1322.680174596 1322.680174596 1322.806969790
3121275284 2006.825181191 1322.620461305 1322.620461305 684.204719886	1322.636910451 1323.523974618 1405.766688261 1384.768403857 1415.984085943 1453.650343805 1416.632056980 1441.680822311 1384.768403857 1384.768403857 1322.680174596 1322.680174596 1325.324650782
3304879712 2006.825181191 1322.620461305 1322.620461305 684.204719886	1322.636910451 1323.523974618 1405.766688261 1384.768403857 1415.984085943 1453.650343805 1416.632056980 1441.680822311 1384.768403857 1384.768403857 1322.680174596 1322.680174596 1323.522441683
3488484140 2006.825181191 1322.620461305 1322.620461305 684.204719886	1322.636910451 1323.523974618 1389.932334315 1384.768403857 1382.302470919 1453.650343805 1382.950441956 1441.680822311 1384.768403857 1384.768403857 1322.680174596 1322.680174596 1340.127654458
1836044288 1966.262572734 1382.337952652 1382.337952652 583.924620082	1382.357650512 1640.934244304 1640.043949903 1625.300205127 1564.514452301 1625.300205127 1566.032696468 1625.300205127 1625.300205127 1625.300205127 1625.300205127 1625.300205127 1625.300205127
2019648716 1966.262572734 1382.337952652 1382.337952652 583.924620082	1382.357650512 1565.104443507 1640.043949903 1625.286232296 1564.511378523 1625.286232296 1564.170366324 1564.643773866 1607.983971509 1607.983971509 1399.016835480 1399.016835480 1393.263209200
2203253144 1966.262572734 1382.337952652 1382.337952652 583.924620082	1382.357650512 1565.104443507 1639.553424594 1624.709064897 1564.020853214 1624.709064897 1564.170366324 1564.643773866 1604.512923005 1604.512923005 1388.557064398 1388.557064398 1396.492678745
2386857572 1966.262572734 1382.337952652 1382.337952652 583.924620082	1382.357650512 1528.864263088 1623.661873856 1624.709064897 1563.950714738 1624.709064897 1564.170366324 1569.687271878 1589.755626862 1589.755626862 1392.721125053 1392.721125053 1456.442932974
2570462000 1966.262572734 1382.337952652 1382.337952652 583.924620082	1382.357650512 1486.194299522 1623.661873856 1621.423958638 1563.950714738 1621.423958638 1564.170366324 1564.643773866 1617.962663383 1617.962663383 1382.357650512 1382.357650512 1385.605800186
2754066428 1966.262572734 1382.337952652 1382.337952652 583.924620082	1382.357650512 1469.839480902 1450.723065945 1560.054770389 1481.994345478 1560.054770389 1450.674756128 1506.729853115 1541.836178991 1541.836178991 1385.726153508 1385.726153508 1385.650454193
2937670856 1966.262572734 1382.337952652 1382.337952652 583.924620082	1382.357650512 1443.977354399 1450.455104542 1553.308368875 1481.994345478 1553.308368875 1450.674756128 1503.274585617 1553.308368875 1553.308368875 1382.357650512 1382.357650512 1382.359567816
3121275284 1966.262572734 1382.337952652 1382.337952652 583.924620082	1382.357650512 1426.753908194 1442.863816652 1549.007967362 1474.403057588 1549.007967362 1443.007768923 1503.274585617 1538.551072732 1538.551072732 1382.357650512 1382.357650512 1382.357650512
3304879712 1966.262572734 1382.337952652 1382.337952652 583.924620082	1382.357650512 1426.753908194 1442.863816652 1544.645982534 1474.403057588 1544.645982534 1443.007768923 1503.274585617 1517.450021685 1517.450021685 1382.357650512 1382.357650512 1382.357650512
3488484140 1966.262572734 1382.337952652 1382.337952652 583.924620082	1382.357650512 1398.797760772 1442.863816652 1544.645982534 1442.863816652 1544.645982534 1443.007768923 1503.274585617 1521.233486592 1521.233486592 1382.357650512 1382.357650512 1382.357650512
1836044288 2401.724881448 1518.784116436 1518.784116436 882.940765012	1518.801842663 1817.657364194 1905.648512583 1781.410609856 1839.254995195 1767.418352149 1752.807311316 1671.137786164 1765.455716732 1765.455716732 1701.089011574 1701.089011574 1766.038603454
2019648716 2401.724881448 1518.784116436 1518.784116436 882.940765012	1518.801842663 1788.679606011 1905.648512583 1732.136248395 1835.447932065 1753.342174338 1739.358256377 1656.480552771 1696.576187594 1696.576187594 1662.897651951 1662.897651951 1705.063090233
2203253144 2401.724881448 1518.784116436 1518.784116436 882.940765012	1518.801842663 1720.952251593 1905.648512583 1726.143223130 1823.430587518 1740.168073643 1738.543054655 1656.159248627 1663.855579087 1663.855579087 1671.960108527 1671.960108527 1660.717000303
2386857572 2401.724881448 1518.784116436 1518.784116436 882.940765012	1518.801842663 1705.763205856 1905.648512583 1648.078783772 1793.054698729 1717.426200005 1708.866116257 1584.941675155 1621.754653319 1621.754653319 1576.573768030 1576.573768030 1610.435949642
2570462000 2401.724881448 1518.784116436 1518.784116436 882.940765012	1518.801842663 1705.763205856 1905.648512583 1644.782163529 1789.247660591 1705.476513247 1708.866116257 1584.941675155 1581.176438375 1581.176438375 1539.338995899 1539.338995899 1583.820984723
2754066428 2401.724881448 1518.784116436 1518.784116436 882.940765012	1518.801842663 1686.651665752 1690.555638830 1544.660278443 1704.297124352 1644.695794188 1561.615568465 1556.470441687 1528.500874409 1528.500874409 1553.940045939 1553.940045939 1559.774381909
2937670856 2401.724881448 1518.784116436 1518.784116436 882.940765012	1518.801842663 1633.610579036 1690.555638830 1544.660278443 1700.490086214 1644.695794188 1561.615568465 1550.806961338 1528.514458182 1528.514458182 1520.926996957 1520.926996957 1548.761999819
3121275284 2401.724881448 1518.784116436 1518.784116436 882.940765012	1518.801842663 1633.610579036 1690.555638830 1541.359450549 1663.911901272 1644.695794188 1528.980271864 1519.979621766 1519.979621766 1519.979621766 1546.058706375 1546.058706375 1534.659089524
3304879712 2401.724881448 1518.784116436 1518.784116436 882.940765012	1518.801842663 1618.522459671 1690.555638830 1541.359450549 1663.911901272 1631.607660749 1528.980271864 1520.009928509 1525.227300763 1525.227300763 1525.513415454 1525.513415454 1529.980026329
3488484140 2401.724881448 1518.784116436 1518.784116436 882.940765012	1518.801842663 1595.585698464 1614.775478326 1530.749589910 1623.601128821 1589.883754249 1528.281321473 1519.979621766 1519.979621766 1519.979621766 1523.496092021 1523.496092021 1559.644172137
1836044288 2520.561782185 1668.138736705 1668.138736705 852.423045480	1668.151725015 1849.766845431 2087.010941980 1978.375688191 2040.928299519 1946.719586689 1940.608660483 1817.555089308 1884.381119125 1884.381119125 1860.149308899 1860.149308899 1851.918330326
2019648716 2520.561782185 1668.138736705 1668.138736705 852.423045480	1668.151725015 1834.020693484 2087.010941980 1970.111240841 2039.782686767 1946.719586689 1910.858933718 1817.555089308 1847.638353913 1847.638353913 1788.294620653 1788.294620653 1772.251335304
2203253144 2520.561782185 1668.138736705 1668.138736705 852.423045480	1668.151725015 1803.496408710 2087.010941980 1962.494486152 2027.797834150 1931.199179846 1909.860205450 1817.614590881 1870.405325367 1870.405325367 1768.490701376 1768.490701376 1814.380321911
2386857572 2520.561782185 1668.138736705 1668.138736705 852.423045480	1668.151725015 1803.496408710 2087.010941980 1962.494486152 1961.920077851 1931.199179846 1879.404817800 1758.025420431 1824.414703152 1824.414703152 1681.097066189 1681.097066189 1740.296061916
2570462000 2520.561782185 1668.138736705 1668.138736705 852.423045480	1668.151725015 1803.496408710 2087.010941980 1962.494486152 1960.930424450 1903.335134767 1879.404817800 1758.025420431 1800.282611296 1800.282611296 1668.926668320 1668.926668320 1754.413540201
2754066428 2520.561782185 1668.138736705 1668.138736705 852.423045480	1668.151725015 1746.724857740 1891.191631061 1861.768083449 1885.104189206 1767.160488121 1746.686575382 1727.783400978 1802.684619730 1802.684619730 1735.555170874 1735.555170874 1764.917307451
2937670856 2520.561782185 1668.138736705 1668.138736705 852.423045480	1668.151725015 1727.783400978 1891.191631061 1848.291033415 1869.382913079 1767.160488121 1746.145339598 1727.783400978 1797.999260792 1797.999260792 1713.520662520 1713.520662520 1759.568775340
3121275284 2520.561782185 1668.138736705 1668.138736705 852.423045480	1668.151725015 1727.783400978 1891.191631061 1815.671952719 1817.777618794 1767.160488121 1733.739263200 1727.783400978 1765.905657501 1765.905657501 1682.302979131 1682.302979131 1716.101942084
3304879712 2520.561782185 1668.138736705 1668.138736705 852.423045480	1668.151725015 1727.783400978 1891.191631061 1815.671952719 1804.730725095 1767.160488121 1733.739263200 1727.783400978 1753.019783288 1753.019783288 1694.308595984 1694.308595984 1721.222220632
3488484140 2520.561782185 1668.138736705 1668.138736705 852.423045480	1668.151725015 1727.783400978 1833.161526394 1808.828973236 1776.625761737 1727.783400978 1675.355274080 1727.783400978 1792.399732910 1792.399732910 1731.998154258 1731.998154258 1735.222388518
1836044288 1776.684701617 1137.985728635 1137.985728635 638.698972982	1137.999825199 1328.685191876 1363.992575405 1325.723689301 1365.111998238 1264.379129685 1249.984504006 1202.586309725 1295.506734653 1295.506734653 1244.963933447 1244.963933447 1284.093417292
2019648716 1776.684701617 1137.985728635 1137.985728635 638.698972982	1137.999825199 1289.898434095 1363.992575405 1294.790022805 1365.111998238 1248.016725983 1240.859733271 1200.301871171 1200.166635631 1200.166635631 1219.238595122 1219.238595122 1245.837811050
2203253144 1776.684701617 1137.985728635 1137.985728635 638.698972982	1137.999825199 1289.898434095 1363.992575405 1294.790022805 1365.111998238 1248.016725983 1240.859733271 1200.655624909 1200.166635631 1200.166635631 1187.507323073 1187.507323073 1243.960347922
