capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
82280 1.975457895 1.676799850 1.676799850 0.298658045	1.676822401 1.885858500 1.888185091 1.882448132 1.887651094 1.884459223 1.884010168 1.803520136 1.785768907 1.785768907 1.803028209 1.803028209 1.790742402
87120 1.975457895 1.676799850 1.676799850 0.298658045	1.676822401 1.750343272 1.753771157 1.747529734 1.754127238 1.745643960 1.745918441 1.698263955 1.685096531 1.685096531 1.683872640 1.683872640 1.686948541
91960 1.975457895 1.676799850 1.676799850 0.298658045	1.676822401 1.691240304 1.690091261 1.688898804 1.691006132 1.686198041 1.686243331 1.684485435 1.684161998 1.684161998 1.681386894 1.681386894 1.685152584
48400 1.952452263 1.623656793 1.623656793 0.328795470	1.623677131 1.950743608 1.950373461 1.951283175 1.950374962 1.951156661 1.951209966 1.935745234 1.935637424 1.935637424 1.936138502 1.936138502 1.936172831
53240 1.952452263 1.623656793 1.623656793 0.328795470	1.623677131 1.950121868 1.948995570 1.949887675 1.949065320 1.949883431 1.949931277 1.925146944 1.923747275 1.923747275 1.925704309 1.925704309 1.924668963
58080 1.952452263 1.623656793 1.623656793 0.328795470	1.623677131 1.948956168 1.947539198 1.948818536 1.947861489 1.948471712 1.948542319 1.923555229 1.921202079 1.921202079 1.925482868 1.925482868 1.922666964
62920 1.952452263 1.623656793 1.623656793 0.328795470	1.623677131 1.931051705 1.933794270 1.934365344 1.933914737 1.933034006 1.933448419 1.908607946 1.905605461 1.905605461 1.914380061 1.914380061 1.910904103
67760 1.952452263 1.623656793 1.623656793 0.328795470	1.623677131 1.914246828 1.921954243 1.919241820 1.921771229 1.918262720 1.919328271 1.902362687 1.901015262 1.901015262 1.907961231 1.907961231 1.907609125
72600 1.952452263 1.623656793 1.623656793 0.328795470	1.623677131 1.907469020 1.913172393 1.910642787 1.913608452 1.909202373 1.910256358 1.891815536 1.889510898 1.889510898 1.899071191 1.899071191 1.896587782
77440 1.952452263 1.623656793 1.623656793 0.328795470	1.623677131 1.897761505 1.899612175 1.894214214 1.899157832 1.893662414 1.894547983 1.885744211 1.883863073 1.883863073 1.886245100 1.886245100 1.884922136
82280 1.952452263 1.623656793 1.623656793 0.328795470	1.623677131 1.854311062 1.858345432 1.852897914 1.858136116 1.850991308 1.851669281 1.767940807 1.746647254 1.746647254 1.765180653 1.765180653 1.751198959
87120 1.952452263 1.623656793 1.623656793 0.328795470	1.623677131 1.706421892 1.710803101 1.706128881 1.711002927 1.701469279 1.701524310 1.651182969 1.635380786 1.635380786 1.634948937 1.634948937 1.641495065
91960 1.952452263 1.623656793 1.623656793 0.328795470	1.623677131 1.643299584 1.642142414 1.641817348 1.641314566 1.635761676 1.636012938 1.634008214 1.633457618 1.633457618 1.630643859 1.630643859 1.635877758
48400 1.991882668 1.688375867 1.688375867 0.303506801	1.688397317 1.990908807 1.988881502 1.990847239 1.988986162 1.990672404 1.990783838 1.976209846 1.976377035 1.976377035 1.976769988 1.976769988 1.976457141
53240 1.991882668 1.688375867 1.688375867 0.303506801	1.688397317 1.989895392 1.986468067 1.989169042 1.986625232 1.989108919 1.989192246 1.964991409 1.963285462 1.963285462 1.967660649 1.967660649 1.964070416
58080 1.991882668 1.688375867 1.688375867 0.303506801	1.688397317 1.988622643 1.985242888 1.987891859 1.985463233 1.987972761 1.988016425 1.963644985 1.960995972 1.960995972 1.967518653 1.967518653 1.962439578
62920 1.991882668 1.688375867 1.688375867 0.303506801	1.688397317 1.973725706 1.973424488 1.973621696 1.973133016 1.973015056 1.973423164 1.947566188 1.945303623 1.945303623 1.953853382 1.953853382 1.947901821
67760 1.991882668 1.688375867 1.688375867 0.303506801	1.688397317 1.955643359 1.963420865 1.959587968 1.963517542 1.959743396 1.959808408 1.942841204 1.941625538 1.941625538 1.944884839 1.944884839 1.944727693
72600 1.991882668 1.688375867 1.688375867 0.303506801	1.688397317 1.948599900 1.955975646 1.950818033 1.955777064 1.951865918 1.951963095 1.931837658 1.928739176 1.928739176 1.935136360 1.935136360 1.926259673
77440 1.991882668 1.688375867 1.688375867 0.303506801	1.688397317 1.937237797 1.943027174 1.933712940 1.942514638 1.934766410 1.935242030 1.925885247 1.923208426 1.923208426 1.919893015 1.919893015 1.918517494
82280 1.991882668 1.688375867 1.688375867 0.303506801	1.688397317 1.892997746 1.901741398 1.894429474 1.900854294 1.893333473 1.893980751 1.813350769 1.794152355 1.794152355 1.808493570 1.808493570 1.798245018
87120 1.991882668 1.688375867 1.688375867 0.303506801	1.688397317 1.759725883 1.764494323 1.757974837 1.763615308 1.754524745 1.754549341 1.709027331 1.695771263 1.695771263 1.696301198 1.696301198 1.697872132
91960 1.991882668 1.688375867 1.688375867 0.303506801	1.688397317 1.702306750 1.702465356 1.700912518 1.702159251 1.698053929 1.697945433 1.695171070 1.694964652 1.694964652 1.692524288 1.692524288 1.695333648
48400 1.971555411 1.638715357 1.638715357 0.332840054	1.638737647 1.970208308 1.969198256 1.970064558 1.969294707 1.970058139 1.969953566 1.954709134 1.954396185 1.954396185 1.955842102 1.955842102 1.955807254
53240 1.971555411 1.638715357 1.638715357 0.332840054	1.638737647 1.969421380 1.967553281 1.968732796 1.967617350 1.968630898 1.968444638 1.945237185 1.942737740 1.942737740 1.945264321 1.945264321 1.943796009
58080 1.971555411 1.638715357 1.638715357 0.332840054	1.638737647 1.968462738 1.966305138 1.967326220 1.966381319 1.967792214 1.967561802 1.943361409 1.939111248 1.939111248 1.945506610 1.945506610 1.941815674
62920 1.971555411 1.638715357 1.638715357 0.332840054	1.638737647 1.951057503 1.953301075 1.952501146 1.953191302 1.952188779 1.952192788 1.927728353 1.924024062 1.924024062 1.932156224 1.932156224 1.927485400
67760 1.971555411 1.638715357 1.638715357 0.332840054	1.638737647 1.932776613 1.941836479 1.938536165 1.941877648 1.932953732 1.933108802 1.921956420 1.913705234 1.913705234 1.926457181 1.926457181 1.924711094
72600 1.971555411 1.638715357 1.638715357 0.332840054	1.638737647 1.926126217 1.933992187 1.929947216 1.933438289 1.923299602 1.923529716 1.910814272 1.906870715 1.906870715 1.916839677 1.916839677 1.910708335
77440 1.971555411 1.638715357 1.638715357 0.332840054	1.638737647 1.914706730 1.919584475 1.913044301 1.919555231 1.907392304 1.907617371 1.903492213 1.900828236 1.900828236 1.901199323 1.901199323 1.898671671
82280 1.971555411 1.638715357 1.638715357 0.332840054	1.638737647 1.867356029 1.873871331 1.869058875 1.873442546 1.863509615 1.863744643 1.783574295 1.761418610 1.761418610 1.775562919 1.775562919 1.764501492
87120 1.971555411 1.638715357 1.638715357 0.332840054	1.638737647 1.724640673 1.726841489 1.721414754 1.727424547 1.711767627 1.712468525 1.670763323 1.655130135 1.655130135 1.654378250 1.654378250 1.663320187
91960 1.971555411 1.638715357 1.638715357 0.332840054	1.638737647 1.661260678 1.661336824 1.661150198 1.660954948 1.649438588 1.649535878 1.653441054 1.652305415 1.652305415 1.651048737 1.651048737 1.656416622
48400 2.002444351 1.683564646 1.683564646 0.318879705	1.683587911 2.001197722 2.000013021 2.001423564 1.999937522 2.001117792 2.001196844 1.987241872 1.987106170 1.987106170 1.987458395 1.987458395 1.987552343
53240 2.002444351 1.683564646 1.683564646 0.318879705	1.683587911 2.000286737 1.998298630 1.999893068 1.998166350 1.999694494 1.999744534 1.977510258 1.975379123 1.975379123 1.979285878 1.979285878 1.975816365
58080 2.002444351 1.683564646 1.683564646 0.318879705	1.683587911 1.999444605 1.997425954 1.998986334 1.997292158 1.998489124 1.998563465 1.976197716 1.973180175 1.973180175 1.978870353 1.978870353 1.973978210
62920 2.002444351 1.683564646 1.683564646 0.318879705	1.683587911 1.983594662 1.984392078 1.985467671 1.984706932 1.983583159 1.983604806 1.959563637 1.956747164 1.956747164 1.966420441 1.966420441 1.960268253
67760 2.002444351 1.683564646 1.683564646 0.318879705	1.683587911 1.966001699 1.973978660 1.970727889 1.973869739 1.970867004 1.970480544 1.954431201 1.953582547 1.953582547 1.959521447 1.959521447 1.956748958
72600 2.002444351 1.683564646 1.683564646 0.318879705	1.683587911 1.960213270 1.966701950 1.962104104 1.966417346 1.962107366 1.961897308 1.944565760 1.941658628 1.941658628 1.948625325 1.948625325 1.940813020
77440 2.002444351 1.683564646 1.683564646 0.318879705	1.683587911 1.950770331 1.952981473 1.946657368 1.952897926 1.946662164 1.946687323 1.939334898 1.936861881 1.936861881 1.934613053 1.934613053 1.934054057
82280 2.002444351 1.683564646 1.683564646 0.318879705	1.683587911 1.906024284 1.909990446 1.903421693 1.909525915 1.902889568 1.903294270 1.821970754 1.799009212 1.799009212 1.815664175 1.815664175 1.804734254
87120 2.002444351 1.683564646 1.683564646 0.318879705	1.683587911 1.764571181 1.766461251 1.762408542 1.766578465 1.755626086 1.756135888 1.709092330 1.693569148 1.693569148 1.692898358 1.692898358 1.696263855
91960 2.002444351 1.683564646 1.683564646 0.318879705	1.683587911 1.700883841 1.699986980 1.698139356 1.700163870 1.694975906 1.695049185 1.693284922 1.692453865 1.692453865 1.688057347 1.688057347 1.693949801
48400 1.955082614 1.630239067 1.630239067 0.324843547	1.630259340 1.953413397 1.952546022 1.953728651 1.952431440 1.953879293 1.953838729 1.938665912 1.938663496 1.938663496 1.939125930 1.939125930 1.938992636
53240 1.955082614 1.630239067 1.630239067 0.324843547	1.630259340 1.952191167 1.950994072 1.952232829 1.950831895 1.952391459 1.952296043 1.927886477 1.925327251 1.925327251 1.930092118 1.930092118 1.926037867
58080 1.955082614 1.630239067 1.630239067 0.324843547	1.630259340 1.951212283 1.950050176 1.951254891 1.949899065 1.951191770 1.951158512 1.926596804 1.922617829 1.922617829 1.929220533 1.929220533 1.924349759
62920 1.955082614 1.630239067 1.630239067 0.324843547	1.630259340 1.935142959 1.937605466 1.937239824 1.937328683 1.937302578 1.936899438 1.909826514 1.907308611 1.907308611 1.915946377 1.915946377 1.910845916
67760 1.955082614 1.630239067 1.630239067 0.324843547	1.630259340 1.917609721 1.925882279 1.921936133 1.925844209 1.922306874 1.921926829 1.904415616 1.903002009 1.903002009 1.909161558 1.909161558 1.907940328
72600 1.955082614 1.630239067 1.630239067 0.324843547	1.630259340 1.910056174 1.917489512 1.912849928 1.917062578 1.912339120 1.911890977 1.893096641 1.890452875 1.890452875 1.901372108 1.901372108 1.892510417
77440 1.955082614 1.630239067 1.630239067 0.324843547	1.630259340 1.899555387 1.901500967 1.895150633 1.901480477 1.894921278 1.894234488 1.887142505 1.885272670 1.885272670 1.886631516 1.886631516 1.884264895
82280 1.955082614 1.630239067 1.630239067 0.324843547	1.630259340 1.852975053 1.856505746 1.850858440 1.856649873 1.850504380 1.850459765 1.767945424 1.750657244 1.750657244 1.764874958 1.764874958 1.753685589
87120 1.955082614 1.630239067 1.630239067 0.324843547	1.630259340 1.717230478 1.719498884 1.712110212 1.719118066 1.708091042 1.707769994 1.659122643 1.643636455 1.643636455 1.642648795 1.642648795 1.649111981
91960 1.955082614 1.630239067 1.630239067 0.324843547	1.630259340 1.651203645 1.650892878 1.649646960 1.650779141 1.642634543 1.642330521 1.642517474 1.642821549 1.642821549 1.638203346 1.638203346 1.644234927
48400 1.968763560 1.661850756 1.661850756 0.306912804	1.661872531 1.967713330 1.966601236 1.967593428 1.966514295 1.967509222 1.967369637 1.953851654 1.953798869 1.953798869 1.954055092 1.954055092 1.953811377
53240 1.968763560 1.661850756 1.661850756 0.306912804	1.661872531 1.966519283 1.964688728 1.966264473 1.964423334 1.965739845 1.965571040 1.943242800 1.941899448 1.941899448 1.944609842 1.944609842 1.942505887
58080 1.968763560 1.661850756 1.661850756 0.306912804	1.661872531 1.965893100 1.963751467 1.965221527 1.963425021 1.964867086 1.964757280 1.941730081 1.939490070 1.939490070 1.944414204 1.944414204 1.940530612
62920 1.968763560 1.661850756 1.661850756 0.306912804	1.661872531 1.950873068 1.952901514 1.949851299 1.952595187 1.951318125 1.951141596 1.926443267 1.923765274 1.923765274 1.932370303 1.932370303 1.926536157
67760 1.968763560 1.661850756 1.661850756 0.306912804	1.661872531 1.933454768 1.941179769 1.937825518 1.941214242 1.938235674 1.938013582 1.920909235 1.919857445 1.919857445 1.925183958 1.925183958 1.922672934
72600 1.968763560 1.661850756 1.661850756 0.306912804	1.661872531 1.926952764 1.933825986 1.929509975 1.933294740 1.929635104 1.929379174 1.910588237 1.907438526 1.907438526 1.913970657 1.913970657 1.905302232
77440 1.968763560 1.661850756 1.661850756 0.306912804	1.661872531 1.917767690 1.920799029 1.913210020 1.921044177 1.915036412 1.914627941 1.904023007 1.901958584 1.901958584 1.899366563 1.899366563 1.898806848
82280 1.968763560 1.661850756 1.661850756 0.306912804	1.661872531 1.871718975 1.878812097 1.872893189 1.878800176 1.873502779 1.872792736 1.788866781 1.770335302 1.770335302 1.783766277 1.783766277 1.774712267
87120 1.968763560 1.661850756 1.661850756 0.306912804	1.661872531 1.736828984 1.737073345 1.732394038 1.736882081 1.728660312 1.729604728 1.682113597 1.670116087 1.670116087 1.669109044 1.669109044 1.671000419
91960 1.968763560 1.661850756 1.661850756 0.306912804	1.661872531 1.675150442 1.674961433 1.673676767 1.675470639 1.671465479 1.671470794 1.668980080 1.668858901 1.668858901 1.664956236 1.664956236 1.668434112
48400 2.010406647 1.691464271 1.691464271 0.318942376	1.691484411 2.009379321 2.008044610 2.009031582 2.008187547 2.009292897 2.009219564 1.994093063 1.993969827 1.993969827 1.994160191 1.994160191 1.994216002
53240 2.010406647 1.691464271 1.691464271 0.318942376	1.691484411 2.008259275 2.005912997 2.007552768 2.006016402 2.008122616 2.008034024 1.982694716 1.981246133 1.981246133 1.983585043 1.983585043 1.981720910
58080 2.010406647 1.691464271 1.691464271 0.318942376	1.691484411 2.007303892 2.004950896 2.006428482 2.005168918 2.006795112 2.006772557 1.981292000 1.978441166 1.978441166 1.983447376 1.983447376 1.979924011
62920 2.010406647 1.691464271 1.691464271 0.318942376	1.691484411 1.990882478 1.991287701 1.991495278 1.991375762 1.991980566 1.991824998 1.964272749 1.961663365 1.961663365 1.971462472 1.971462472 1.963590664
67760 2.010406647 1.691464271 1.691464271 0.318942376	1.691484411 1.971549744 1.979883121 1.976945956 1.979749053 1.976630067 1.976829859 1.957991996 1.956992500 1.956992500 1.965826869 1.965826869 1.959949102
72600 2.010406647 1.691464271 1.691464271 0.318942376	1.691484411 1.963930169 1.972167625 1.968027761 1.972464125 1.967806415 1.967640794 1.947535478 1.943479530 1.943479530 1.951890943 1.951890943 1.942602538
77440 2.010406647 1.691464271 1.691464271 0.318942376	1.691484411 1.953288549 1.958591298 1.951011220 1.958450648 1.950323879 1.950243318 1.940315119 1.937187182 1.937187182 1.935921840 1.935921840 1.933920905
82280 2.010406647 1.691464271 1.691464271 0.318942376	1.691484411 1.909995138 1.913324681 1.908950333 1.913186525 1.906646625 1.906640548 1.823965598 1.801600348 1.801600348 1.815687880 1.815687880 1.807011596
87120 2.010406647 1.691464271 1.691464271 0.318942376	1.691484411 1.766211228 1.769039295 1.762226453 1.768898904 1.759961034 1.760096551 1.714559598 1.699769970 1.699769970 1.699231417 1.699231417 1.703365265
91960 2.010406647 1.691464271 1.691464271 0.318942376	1.691484411 1.706337597 1.705955821 1.705845062 1.706446577 1.701267070 1.701394070 1.699561137 1.699660646 1.699660646 1.695874514 1.695874514 1.698953157
48400 2.011388351 1.679852645 1.679852645 0.331535706	1.679876516 2.009680802 2.009377737 2.009646714 2.009692785 2.009830961 2.009732550 1.993789810 1.993802928 1.993802928 1.994390426 1.994390426 1.994160464
53240 2.011388351 1.679852645 1.679852645 0.331535706	1.679876516 2.008615599 2.007810852 2.007780075 2.008087889 2.007934808 2.007921631 1.982856884 1.980885000 1.980885000 1.983883124 1.983883124 1.981391806
58080 2.011388351 1.679852645 1.679852645 0.331535706	1.679876516 2.007599536 2.006353043 2.006323767 2.006674016 2.006171867 2.006118064 1.981711093 1.978622210 1.978622210 1.983416288 1.983416288 1.979728059
62920 2.011388351 1.679852645 1.679852645 0.331535706	1.679876516 1.990224518 1.992153644 1.991641803 1.992209537 1.990846051 1.990824249 1.964662194 1.962180546 1.962180546 1.970054797 1.970054797 1.965928454
67760 2.011388351 1.679852645 1.679852645 0.331535706	1.679876516 1.972453878 1.980057090 1.977867837 1.979689548 1.976932628 1.976775728 1.959503743 1.958685255 1.958685255 1.966450598 1.966450598 1.963384974
72600 2.011388351 1.679852645 1.679852645 0.331535706	1.679876516 1.965075873 1.970671122 1.968357590 1.970315266 1.967498759 1.967632084 1.948394891 1.944957102 1.944957102 1.956307608 1.956307608 1.946704004
77440 2.011388351 1.679852645 1.679852645 0.331535706	1.679876516 1.954898634 1.957306350 1.952373610 1.957062195 1.952013695 1.952665167 1.943174182 1.941056231 1.941056231 1.941740575 1.941740575 1.937057312
82280 2.011388351 1.679852645 1.679852645 0.331535706	1.679876516 1.909818498 1.914220722 1.906575345 1.912393619 1.910163852 1.909685602 1.822203100 1.801489361 1.801489361 1.818307283 1.818307283 1.806870886
87120 2.011388351 1.679852645 1.679852645 0.331535706	1.679876516 1.763812505 1.763503047 1.760983067 1.764860709 1.755076987 1.755068369 1.708181778 1.691065316 1.691065316 1.690099811 1.690099811 1.696083285
91960 2.011388351 1.679852645 1.679852645 0.331535706	1.679876516 1.698951629 1.697677074 1.697016532 1.697595019 1.692037563 1.692172760 1.689490322 1.689271190 1.689271190 1.685386185 1.685386185 1.690979067
48400 1.951396695 1.619044509 1.619044509 0.332352186	1.619067126 1.949953139 1.948509722 1.950116381 1.948573974 1.949899522 1.949868722 1.933782648 1.933488685 1.933488685 1.933923413 1.933923413 1.933715641
53240 1.951396695 1.619044509 1.619044509 0.332352186	1.619067126 1.948938239 1.947375221 1.948680170 1.947356104 1.948622255 1.948600343 1.923044114 1.921425175 1.921425175 1.923251182 1.923251182 1.921587387
