capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
29040 0.199571945 0.171122445 0.171122445 0.028449500	0.171133302 0.199307874 0.198821019 0.199342062 0.198795751 0.199275583 0.199289747 0.197396871 0.197366009 0.197366009 0.197427258 0.197427258 0.197386077
31460 0.199571945 0.171122445 0.171122445 0.028449500	0.171133302 0.197577611 0.197264737 0.197390080 0.197284943 0.197460724 0.195602228 0.195004991 0.194817608 0.194817608 0.196162099 0.196162099 0.195144187
33880 0.199571945 0.171122445 0.171122445 0.028449500	0.171133302 0.195369889 0.195918643 0.195394691 0.195906391 0.195390568 0.193385930 0.194749067 0.194615931 0.194615931 0.194642282 0.194642282 0.194854101
36300 0.199571945 0.171122445 0.171122445 0.028449500	0.171133302 0.195108790 0.195761446 0.195128372 0.195784611 0.195123120 0.193172922 0.194921995 0.194400852 0.194400852 0.194542558 0.194542558 0.194563355
38720 0.199571945 0.171122445 0.171122445 0.028449500	0.171133302 0.195108790 0.195761446 0.195128372 0.195784611 0.195123120 0.193172922 0.194849727 0.194400852 0.194400852 0.194542558 0.194542558 0.194563355
41140 0.199571945 0.171122445 0.171122445 0.028449500	0.171133302 0.191852274 0.192886933 0.192104023 0.192780209 0.190342339 0.190255399 0.185034988 0.184567461 0.184567461 0.185572444 0.185572444 0.185013703
43560 0.199571945 0.171122445 0.171122445 0.028449500	0.171133302 0.181846773 0.182230103 0.181758850 0.182477905 0.178660007 0.179863473 0.177361866 0.175344187 0.175344187 0.174977274 0.174977274 0.175362452
45980 0.199571945 0.171122445 0.171122445 0.028449500	0.171133302 0.175964587 0.175867904 0.175777322 0.175856512 0.172819857 0.172884539 0.174776345 0.175158236 0.175158236 0.173870432 0.173870432 0.174172585
24200 0.186154136 0.158332042 0.158332042 0.027822094	0.158342073 0.186024310 0.185676005 0.185920152 0.185634197 0.185986682 0.185970030 0.184481738 0.184517175 0.184517175 0.184518147 0.184518147 0.184513816
26620 0.186154136 0.158332042 0.158332042 0.027822094	0.158342073 0.186009797 0.185638890 0.185863312 0.185597082 0.185986682 0.185970030 0.184440647 0.184478032 0.184478032 0.184492064 0.184492064 0.184491174
29040 0.186154136 0.158332042 0.158332042 0.027822094	0.158342073 0.185965279 0.185638890 0.185863312 0.185597082 0.185951358 0.185940849 0.184442050 0.184474819 0.184474819 0.184492064 0.184492064 0.184491174
31460 0.186154136 0.158332042 0.158332042 0.027822094	0.158342073 0.184379631 0.184465427 0.184387762 0.184379714 0.184504806 0.184466845 0.182140188 0.182091830 0.182091830 0.183325582 0.183325582 0.182585946
33880 0.186154136 0.158332042 0.158332042 0.027822094	0.158342073 0.182733344 0.183380210 0.182902300 0.183329809 0.182742750 0.182691166 0.181920979 0.181891225 0.181891225 0.182745564 0.182745564 0.182214020
36300 0.186154136 0.158332042 0.158332042 0.027822094	0.158342073 0.182489357 0.183237321 0.182670359 0.183163001 0.182517155 0.182478351 0.181811533 0.181941321 0.181941321 0.181911333 0.181911333 0.181538586
38720 0.186154136 0.158332042 0.158332042 0.027822094	0.158342073 0.182489357 0.183237321 0.182670359 0.183163001 0.182517155 0.182478351 0.181995846 0.181976036 0.181976036 0.181911333 0.181911333 0.181533203
41140 0.186154136 0.158332042 0.158332042 0.027822094	0.158342073 0.178971406 0.179826388 0.178994704 0.179608262 0.177122838 0.178859347 0.173143128 0.172459205 0.172459205 0.172403982 0.172403982 0.172380563
43560 0.186154136 0.158332042 0.158332042 0.027822094	0.158342073 0.168805599 0.168769345 0.168686046 0.168919530 0.165498643 0.165658122 0.164045806 0.162424217 0.162424217 0.162080668 0.162080668 0.162519896
45980 0.186154136 0.158332042 0.158332042 0.027822094	0.158342073 0.162847866 0.162733950 0.162606146 0.162843096 0.159907795 0.159914393 0.162068927 0.162194738 0.162194738 0.160823146 0.160823146 0.161688984
24200 0.183605486 0.155488652 0.155488652 0.028116834	0.155499163 0.183473359 0.183103053 0.183367610 0.183123589 0.183368146 0.183416668 0.181572585 0.181576807 0.181576807 0.181614830 0.181614830 0.181640493
26620 0.183605486 0.155488652 0.155488652 0.028116834	0.155499163 0.183416253 0.183046467 0.183367610 0.183067003 0.183368146 0.183416668 0.181555057 0.181572086 0.181572086 0.181590145 0.181590145 0.181638536
29040 0.183605486 0.155488652 0.155488652 0.028116834	0.155499163 0.183416253 0.183046467 0.183367610 0.183067003 0.183352407 0.183388376 0.181555495 0.181572086 0.181572086 0.181622688 0.181622688 0.181648351
31460 0.183605486 0.155488652 0.155488652 0.028116834	0.155499163 0.181731032 0.181507363 0.181637167 0.181589760 0.181393730 0.181546881 0.179206457 0.178935034 0.178935034 0.180252768 0.180252768 0.179458296
33880 0.183605486 0.155488652 0.155488652 0.028116834	0.155499163 0.179747677 0.180178089 0.179892757 0.180144654 0.179490360 0.179652550 0.178835818 0.179027874 0.179027874 0.180137812 0.180137812 0.179249627
36300 0.183605486 0.155488652 0.155488652 0.028116834	0.155499163 0.179446489 0.180038810 0.179577632 0.180050047 0.179278423 0.179416207 0.178808231 0.178870549 0.178870549 0.178820260 0.178820260 0.178656544
38720 0.183605486 0.155488652 0.155488652 0.028116834	0.155499163 0.179446489 0.180038810 0.179577632 0.180050047 0.179278423 0.179416207 0.178973304 0.178870549 0.178870549 0.178715654 0.178715654 0.178457461
41140 0.183605486 0.155488652 0.155488652 0.028116834	0.155499163 0.176010388 0.176756583 0.176239475 0.176573239 0.175875929 0.176011954 0.169949405 0.168829536 0.168829536 0.169501646 0.169501646 0.168818845
43560 0.183605486 0.155488652 0.155488652 0.028116834	0.155499163 0.165091008 0.165829195 0.165266566 0.165857852 0.165008950 0.163956886 0.160745650 0.159088553 0.159088553 0.159070184 0.159070184 0.159439571
45980 0.183605486 0.155488652 0.155488652 0.028116834	0.155499163 0.159840308 0.159449053 0.159451746 0.159578474 0.157983129 0.158310363 0.159104928 0.159082229 0.159082229 0.157899892 0.157899892 0.158345447
24200 0.188745957 0.162044842 0.162044842 0.026701115	0.162054223 0.188719838 0.188392733 0.188686502 0.188317530 0.188683954 0.188674125 0.186967275 0.187019308 0.187019308 0.187040533 0.187040533 0.187011684
26620 0.188745957 0.162044842 0.162044842 0.026701115	0.162054223 0.188640482 0.188348592 0.188614582 0.188261223 0.188589781 0.188605211 0.186924923 0.186958613 0.186958613 0.186987312 0.186987312 0.186966938
29040 0.188745957 0.162044842 0.162044842 0.026701115	0.162054223 0.188597319 0.188332639 0.188577346 0.188261223 0.188574553 0.188594514 0.186900957 0.186956151 0.186956151 0.186982928 0.186982928 0.186975849
31460 0.188745957 0.162044842 0.162044842 0.026701115	0.162054223 0.186751366 0.186937016 0.187035969 0.186890146 0.186912209 0.187006327 0.184663750 0.184415438 0.184415438 0.185853667 0.185853667 0.185169843
33880 0.188745957 0.162044842 0.162044842 0.026701115	0.162054223 0.185340522 0.185681949 0.185052040 0.185789562 0.185281874 0.185435745 0.184692178 0.184431987 0.184431987 0.185495867 0.185495867 0.185071288
36300 0.188745957 0.162044842 0.162044842 0.026701115	0.162054223 0.185060708 0.185596888 0.184904841 0.185677016 0.184988792 0.185165406 0.184522288 0.184505482 0.184505482 0.183645871 0.183645871 0.184169480
38720 0.188745957 0.162044842 0.162044842 0.026701115	0.162054223 0.185060708 0.185596888 0.184904841 0.185677016 0.184988792 0.185165406 0.184349708 0.184505482 0.184505482 0.183645871 0.183645871 0.184001588
41140 0.188745957 0.162044842 0.162044842 0.026701115	0.162054223 0.181532965 0.181363180 0.181188793 0.181755803 0.181414912 0.179805863 0.175725598 0.174385827 0.174385827 0.174419939 0.174419939 0.174678648
43560 0.188745957 0.162044842 0.162044842 0.026701115	0.162054223 0.171745202 0.171139746 0.171464240 0.171326921 0.171403360 0.169182917 0.166269869 0.165808970 0.165808970 0.165561155 0.165561155 0.166312146
45980 0.188745957 0.162044842 0.162044842 0.026701115	0.162054223 0.166308036 0.165976186 0.165912911 0.166205777 0.164991535 0.163747043 0.165566167 0.165191491 0.165191491 0.164386687 0.164386687 0.164831907
24200 0.201297880 0.173744933 0.173744933 0.027552947	0.173755198 0.201103841 0.200782685 0.201100688 0.200802841 0.201082405 0.201117318 0.199377229 0.199392711 0.199392711 0.199432152 0.199432152 0.199446119
26620 0.201297880 0.173744933 0.173744933 0.027552947	0.173755198 0.201031118 0.200782685 0.201059837 0.200802841 0.201082405 0.201117318 0.199333677 0.199345333 0.199345333 0.199416992 0.199416992 0.199429854
29040 0.201297880 0.173744933 0.173744933 0.027552947	0.173755198 0.201031118 0.200722874 0.201029695 0.200743030 0.201025119 0.201066056 0.199338378 0.199343133 0.199343133 0.199416992 0.199416992 0.199429854
31460 0.201297880 0.173744933 0.173744933 0.027552947	0.173755198 0.199414531 0.199420504 0.199268194 0.199416111 0.199265950 0.199370920 0.196988792 0.196712291 0.196712291 0.198295170 0.198295170 0.197571196
33880 0.201297880 0.173744933 0.173744933 0.027552947	0.173755198 0.197774181 0.198232613 0.197473583 0.198154913 0.196056126 0.197617921 0.197038418 0.196824943 0.196824943 0.197925679 0.197925679 0.197569181
36300 0.201297880 0.173744933 0.173744933 0.027552947	0.173755198 0.197534865 0.198026474 0.197237981 0.197948774 0.195837264 0.197460228 0.196906397 0.196917810 0.196917810 0.195649318 0.195649318 0.196175362
38720 0.201297880 0.173744933 0.173744933 0.027552947	0.173755198 0.197534865 0.198026474 0.197237981 0.197948774 0.195837264 0.197460228 0.196923535 0.196798309 0.196798309 0.195683463 0.195683463 0.196196216
41140 0.201297880 0.173744933 0.173744933 0.027552947	0.173755198 0.193947204 0.194673041 0.193427331 0.194565459 0.192478833 0.193917399 0.187813788 0.187047305 0.187047305 0.186918154 0.186918154 0.186758299
43560 0.201297880 0.173744933 0.173744933 0.027552947	0.173755198 0.183244857 0.183118318 0.183142252 0.183050099 0.181571764 0.180613667 0.178939109 0.176997552 0.176997552 0.177231608 0.177231608 0.177502884
45980 0.201297880 0.173744933 0.173744933 0.027552947	0.173755198 0.178035494 0.177539553 0.177717601 0.177617164 0.174944932 0.175009960 0.176657101 0.176965317 0.176965317 0.176180501 0.176180501 0.176399353
24200 0.194883571 0.166799600 0.166799600 0.028083971	0.166809271 0.194770274 0.194428300 0.194649299 0.194404535 0.194709471 0.194724728 0.192949334 0.192956314 0.192956314 0.193003642 0.193003642 0.193015408
26620 0.194883571 0.166799600 0.166799600 0.028083971	0.166809271 0.194609353 0.194412044 0.194540897 0.194388279 0.194614034 0.194614812 0.192845777 0.192851546 0.192851546 0.192934007 0.192934007 0.192909023
29040 0.194883571 0.166799600 0.166799600 0.028083971	0.166809271 0.194580800 0.194380697 0.194471743 0.194356932 0.194533052 0.194548355 0.192813777 0.192839349 0.192839349 0.192924867 0.192924867 0.192936633
31460 0.194883571 0.166799600 0.166799600 0.028083971	0.166809271 0.193014577 0.192855965 0.192478351 0.192938195 0.192828906 0.192686299 0.190629996 0.190623203 0.190623203 0.191659704 0.191659704 0.190990522
33880 0.194883571 0.166799600 0.166799600 0.028083971	0.166809271 0.191064893 0.191536178 0.190995373 0.191727308 0.191180962 0.191210033 0.190101192 0.190408924 0.190408924 0.190443520 0.190443520 0.190474929
36300 0.194883571 0.166799600 0.166799600 0.028083971	0.166809271 0.190884302 0.191471066 0.190631940 0.191661064 0.190979941 0.190960151 0.190346798 0.190424013 0.190424013 0.190137937 0.190137937 0.189810184
38720 0.194883571 0.166799600 0.166799600 0.028083971	0.166809271 0.190884302 0.191471066 0.190631940 0.191661064 0.190979941 0.190960151 0.190483435 0.189848494 0.189848494 0.190131370 0.190131370 0.189753944
41140 0.194883571 0.166799600 0.166799600 0.028083971	0.166809271 0.186988923 0.187521332 0.186929193 0.187693391 0.187530937 0.187418143 0.181008327 0.180293629 0.180293629 0.180392438 0.180392438 0.180315306
43560 0.194883571 0.166799600 0.166799600 0.028083971	0.166809271 0.176782067 0.177279816 0.176323341 0.177389585 0.175067032 0.174198095 0.172417533 0.169799511 0.169799511 0.170626983 0.170626983 0.170938746
45980 0.194883571 0.166799600 0.166799600 0.028083971	0.166809271 0.171312538 0.171089049 0.171216252 0.171139570 0.168154466 0.168596187 0.170249559 0.170276587 0.170276587 0.169385186 0.169385186 0.169883775
24200 0.200763141 0.174255689 0.174255689 0.026507452	0.174265844 0.200719234 0.200203187 0.200538592 0.200190424 0.200577646 0.200562129 0.198960180 0.198955005 0.198955005 0.198970641 0.198970641 0.198972276
26620 0.200763141 0.174255689 0.174255689 0.026507452	0.174265844 0.200682002 0.200159413 0.200500770 0.200146650 0.200526481 0.200505100 0.198946314 0.198934693 0.198934693 0.198951428 0.198951428 0.198940509
29040 0.200763141 0.174255689 0.174255689 0.026507452	0.174265844 0.200644263 0.200138227 0.200455570 0.200125464 0.200504660 0.200490443 0.198946314 0.198922450 0.198922450 0.198958577 0.198958577 0.198960212
31460 0.200763141 0.174255689 0.174255689 0.026507452	0.174265844 0.199122495 0.198909440 0.198635131 0.198831328 0.198834327 0.198928873 0.196964845 0.196758293 0.196758293 0.197836599 0.197836599 0.197266743
33880 0.200763141 0.174255689 0.174255689 0.026507452	0.174265844 0.197141171 0.197748288 0.196951338 0.197766225 0.197372206 0.197317445 0.196546789 0.196442731 0.196442731 0.196174841 0.196174841 0.196463484
36300 0.200763141 0.174255689 0.174255689 0.026507452	0.174265844 0.196994248 0.197661427 0.196822339 0.197693112 0.197132211 0.197105850 0.196583848 0.196529125 0.196529125 0.196029968 0.196029968 0.196433947
38720 0.200763141 0.174255689 0.174255689 0.026507452	0.174265844 0.196994248 0.197661427 0.196822339 0.197693112 0.197132211 0.197105850 0.196607802 0.196581480 0.196581480 0.196080508 0.196080508 0.196427503
41140 0.200763141 0.174255689 0.174255689 0.026507452	0.174265844 0.193159435 0.193957230 0.193139903 0.193832125 0.193048956 0.193107487 0.187550641 0.186565374 0.186565374 0.186712416 0.186712416 0.186350602
43560 0.200763141 0.174255689 0.174255689 0.026507452	0.174265844 0.182903754 0.182995150 0.182919160 0.183202251 0.182170400 0.181820582 0.178898465 0.177705250 0.177705250 0.177736631 0.177736631 0.177787985
45980 0.200763141 0.174255689 0.174255689 0.026507452	0.174265844 0.178200849 0.178109876 0.177975397 0.178284553 0.175447363 0.175668769 0.177630978 0.177184028 0.177184028 0.176611704 0.176611704 0.176829962
24200 0.189853220 0.161982875 0.161982875 0.027870345	0.161993320 0.189723076 0.189370549 0.189599895 0.189370710 0.189589504 0.189638223 0.187710830 0.187684996 0.187684996 0.187762262 0.187762262 0.187735279
26620 0.189853220 0.161982875 0.161982875 0.027870345	0.161993320 0.189673048 0.189275608 0.189496066 0.189275840 0.189536662 0.189581277 0.187678773 0.187654479 0.187654479 0.187759268 0.187759268 0.187738238
29040 0.189853220 0.161982875 0.161982875 0.027870345	0.161993320 0.189655977 0.189247378 0.189496066 0.189247610 0.189522942 0.189547977 0.187698397 0.187672581 0.187672581 0.187759268 0.187759268 0.187738238
31460 0.189853220 0.161982875 0.161982875 0.027870345	0.161993320 0.187844481 0.187514896 0.187581457 0.187344396 0.187844256 0.187879458 0.185417411 0.184981819 0.184981819 0.186370033 0.186370033 0.185386947
33880 0.189853220 0.161982875 0.161982875 0.027870345	0.161993320 0.185783892 0.186203780 0.185716335 0.186116195 0.184448166 0.185937488 0.185067744 0.185016921 0.185016921 0.186217133 0.186217133 0.185317660
36300 0.189853220 0.161982875 0.161982875 0.027870345	0.161993320 0.185443610 0.186052211 0.185584916 0.186026026 0.184228111 0.185617013 0.185128938 0.185021601 0.185021601 0.184509380 0.184509380 0.184476038
38720 0.189853220 0.161982875 0.161982875 0.027870345	0.161993320 0.185443610 0.186052211 0.185584916 0.186026026 0.184228111 0.185617013 0.185074919 0.184700091 0.184700091 0.184539771 0.184539771 0.184364077
41140 0.189853220 0.161982875 0.161982875 0.027870345	0.161993320 0.181877398 0.182270368 0.181935316 0.182302922 0.179481137 0.181810350 0.175223034 0.174743474 0.174743474 0.174793334 0.174793334 0.174836668
43560 0.189853220 0.161982875 0.161982875 0.027870345	0.161993320 0.171642194 0.171895926 0.171805044 0.172027594 0.168705925 0.170496160 0.167127053 0.165576631 0.165576631 0.165360169 0.165360169 0.165898058
45980 0.189853220 0.161982875 0.161982875 0.027870345	0.161993320 0.166397446 0.166106853 0.166449783 0.166325062 0.163708341 0.165523579 0.165528569 0.165618990 0.165618990 0.164815508 0.164815508 0.165847787
24200 0.175929991 0.146557899 0.146557899 0.029372092	0.146567363 0.175769623 0.175453929 0.175595706 0.175463152 0.175734652 0.175692777 0.173686404 0.173665048 0.173665048 0.173802963 0.173802963 0.173843818
26620 0.175929991 0.146557899 0.146557899 0.029372092	0.146567363 0.175681335 0.175363287 0.175467553 0.175372544 0.175588449 0.175584083 0.173684646 0.173347911 0.173347911 0.173741575 0.173741575 0.173647685
29040 0.175929991 0.146557899 0.146557899 0.029372092	0.146567363 0.175578024 0.175283327 0.175418162 0.175292584 0.175531255 0.175506876 0.173691270 0.173505231 0.173505231 0.173800242 0.173800242 0.173777929
31460 0.175929991 0.146557899 0.146557899 0.029372092	0.146567363 0.173706992 0.173472137 0.173497391 0.173395578 0.173428981 0.173669674 0.171308825 0.170757947 0.170757947 0.172210886 0.172210886 0.171364452
33880 0.175929991 0.146557899 0.146557899 0.029372092	0.146567363 0.171480200 0.171841039 0.171596131 0.171785507 0.170292857 0.171604076 0.171051535 0.170657577 0.170657577 0.172133273 0.172133273 0.171414047
36300 0.175929991 0.146557899 0.146557899 0.029372092	0.146567363 0.171254563 0.171679202 0.171398098 0.171621855 0.170030321 0.171321871 0.170822572 0.170756973 0.170756973 0.172085505 0.172085505 0.172119319
38720 0.175929991 0.146557899 0.146557899 0.029372092	0.146567363 0.171254563 0.171679202 0.171398098 0.171621855 0.170030321 0.171321871 0.170912215 0.170651153 0.170651153 0.172084493 0.172084493 0.172145877
