#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
67760 1.238491354 0.889289121 0.889289121 0.349202233	0.889299632 1.180133469 1.187159589 1.156409964 1.186034879 1.159409365 1.158971480 1.145905340 1.122755208 1.122755208 1.163189432 1.163189432 1.140756886
72600 1.238491354 0.889289121 0.889289121 0.349202233	0.889299632 1.173635785 1.179353747 1.145169635 1.178509794 1.148167444 1.148853748 1.137033017 1.109037548 1.109037548 1.132577659 1.132577659 1.133511176
77440 1.238491354 0.889289121 0.889289121 0.349202233	0.889299632 1.163828949 1.166626298 1.134079315 1.164393087 1.134513530 1.134903232 1.131590798 1.105082421 1.105082421 1.127318453 1.127318453 1.132601255
82280 1.238491354 0.889289121 0.889289121 0.349202233	0.889299632 1.126433517 1.129961788 1.101882984 1.128267614 1.098934482 1.099722250 1.046408969 0.992734352 0.992734352 1.030645645 1.030645645 1.007750968
87120 1.238491354 0.889289121 0.889289121 0.349202233	0.889299632 0.998727399 1.003197945 0.988418344 0.999112924 0.977601889 0.977828639 0.946720837 0.933454108 0.933454108 0.925210271 0.925210271 0.943946856
91960 1.238491354 0.889289121 0.889289121 0.349202233	0.889299632 0.944557738 0.945123939 0.942277193 0.943325526 0.923866227 0.924065412 0.931715870 0.929655178 0.929655178 0.922702742 0.922702742 0.937698527
48400 1.240425562 0.900625778 0.900625778 0.339799784	0.900635159 1.217965052 1.220268383 1.231661837 1.219141520 1.224428791 1.226334285 1.202321224 1.201026474 1.201026474 1.203792455 1.203792455 1.203878438
53240 1.240425562 0.900625778 0.900625778 0.339799784	0.900635159 1.216611735 1.218484214 1.227045288 1.216888114 1.220821922 1.222225399 1.191705700 1.190837385 1.190837385 1.192752570 1.192752570 1.194783122
58080 1.240425562 0.900625778 0.900625778 0.339799784	0.900635159 1.215362808 1.217106760 1.223149832 1.215651033 1.217302919 1.218903381 1.189288675 1.188779830 1.188779830 1.190729261 1.190729261 1.193689147
62920 1.240425562 0.900625778 0.900625778 0.339799784	0.900635159 1.201361064 1.203950401 1.193370004 1.201901201 1.192005065 1.191245824 1.150480720 1.128984448 1.128984448 1.177693095 1.177693095 1.140372442
67760 1.240425562 0.900625778 0.900625778 0.339799784	0.900635159 1.183685850 1.189645218 1.160010818 1.188591260 1.162401989 1.162970678 1.147680540 1.122709426 1.122709426 1.165266824 1.165266824 1.137457425
72600 1.240425562 0.900625778 0.900625778 0.339799784	0.900635159 1.178306887 1.183440318 1.149699221 1.181789585 1.153956624 1.153895767 1.138727022 1.114381791 1.114381791 1.129766446 1.129766446 1.122976257
77440 1.240425562 0.900625778 0.900625778 0.339799784	0.900635159 1.168571887 1.171101663 1.137670524 1.169183726 1.140906986 1.140533860 1.135001876 1.108813365 1.108813365 1.113749407 1.113749407 1.113865747
82280 1.240425562 0.900625778 0.900625778 0.339799784	0.900635159 1.130747176 1.132205237 1.105981360 1.131578007 1.104887768 1.104995479 1.046305173 0.995019439 0.995019439 1.025920151 1.025920151 1.011773341
87120 1.240425562 0.900625778 0.900625778 0.339799784	0.900635159 1.004281568 1.005676056 0.994000474 1.005949154 0.981740054 0.982552963 0.949182819 0.936938450 0.936938450 0.934034039 0.934034039 0.948445690
91960 1.240425562 0.900625778 0.900625778 0.339799784	0.900635159 0.948307438 0.949378642 0.946173700 0.946949121 0.930294831 0.930208201 0.936571520 0.934716231 0.934716231 0.928630260 0.928630260 0.939506239
48400 1.242617167 0.905435645 0.905435645 0.337181522	0.905445910 1.219215950 1.221456507 1.233008542 1.220512795 1.227084395 1.227765193 1.203858374 1.203171533 1.203171533 1.206082105 1.206082105 1.206046361
53240 1.242617167 0.905435645 0.905435645 0.337181522	0.905445910 1.217769387 1.219809889 1.228034702 1.218433863 1.223661728 1.224421605 1.194144413 1.192481283 1.192481283 1.195855588 1.195855588 1.197478395
58080 1.242617167 0.905435645 0.905435645 0.337181522	0.905445910 1.216821448 1.218106227 1.224207639 1.216795159 1.221390180 1.222100328 1.190689895 1.189742423 1.189742423 1.193595000 1.193595000 1.195755475
62920 1.242617167 0.905435645 0.905435645 0.337181522	0.905445910 1.202650821 1.204413316 1.196948704 1.203454257 1.194597955 1.196991414 1.152897226 1.129977347 1.129977347 1.180733921 1.180733921 1.142901257
67760 1.242617167 0.905435645 0.905435645 0.337181522	0.905445910 1.186719446 1.192545774 1.162236054 1.191102088 1.166911259 1.166636482 1.148949253 1.126665566 1.126665566 1.168670704 1.168670704 1.138318704
72600 1.242617167 0.905435645 0.905435645 0.337181522	0.905445910 1.181248754 1.185250400 1.152793994 1.184171865 1.155741695 1.156064863 1.140813312 1.115826097 1.115826097 1.131583191 1.131583191 1.121703081
77440 1.242617167 0.905435645 0.905435645 0.337181522	0.905445910 1.172021994 1.173057693 1.140639780 1.171321920 1.143581488 1.144046031 1.136786948 1.110883801 1.110883801 1.116038534 1.116038534 1.115859842
82280 1.242617167 0.905435645 0.905435645 0.337181522	0.905445910 1.134165680 1.138382119 1.108801760 1.136158455 1.112509155 1.112499110 1.051817946 0.999196390 0.999196390 1.027365793 1.027365793 1.013383249
87120 1.242617167 0.905435645 0.905435645 0.337181522	0.905445910 1.008016669 1.010988204 0.997282131 1.009468997 0.989286086 0.989636666 0.951247624 0.939203900 0.939203900 0.935293965 0.935293965 0.950373114
91960 1.242617167 0.905435645 0.905435645 0.337181522	0.905445910 0.949830775 0.950889554 0.946924316 0.948540743 0.933061144 0.933093146 0.937827288 0.937029532 0.937029532 0.930574298 0.930574298 0.942751183
48400 1.220022517 0.869000859 0.869000859 0.351021658	0.869010530 1.196592392 1.198900773 1.210738708 1.197189812 1.205032784 1.203688195 1.181206955 1.180329042 1.180329042 1.183322200 1.183322200 1.184618944
53240 1.220022517 0.869000859 0.869000859 0.351021658	0.869010530 1.195106194 1.196919405 1.205444003 1.195518658 1.201162321 1.200073973 1.170964279 1.169856563 1.169856563 1.171372444 1.171372444 1.174742053
58080 1.220022517 0.869000859 0.869000859 0.351021658	0.869010530 1.193696711 1.195280267 1.201517682 1.194053140 1.198721152 1.197418966 1.168542206 1.167620548 1.167620548 1.169479539 1.169479539 1.173391717
62920 1.220022517 0.869000859 0.869000859 0.351021658	0.869010530 1.179351782 1.183124238 1.174427780 1.182210294 1.170732568 1.172705412 1.130759163 1.108150192 1.108150192 1.156266964 1.156266964 1.123875741
67760 1.220022517 0.869000859 0.869000859 0.351021658	0.869010530 1.163304030 1.170242110 1.139620424 1.169685773 1.142220051 1.143547148 1.126947485 1.102962146 1.102962146 1.144565199 1.144565199 1.122497342
72600 1.220022517 0.869000859 0.869000859 0.351021658	0.869010530 1.157879481 1.162770256 1.129606216 1.162220019 1.132854140 1.132914918 1.118994428 1.092758484 1.092758484 1.116432479 1.116432479 1.118297408
77440 1.220022517 0.869000859 0.869000859 0.351021658	0.869010530 1.148133616 1.149971518 1.116777718 1.148825324 1.119739957 1.119653291 1.112899835 1.090318344 1.090318344 1.111549536 1.111549536 1.114202148
82280 1.220022517 0.869000859 0.869000859 0.351021658	0.869010530 1.109384660 1.113765120 1.085555942 1.113748372 1.085734595 1.085133822 1.028323609 0.978100242 0.978100242 1.018063651 1.018063651 0.991034017
87120 1.220022517 0.869000859 0.869000859 0.351021658	0.869010530 0.984559149 0.990606217 0.975514241 0.985526449 0.965699470 0.962061277 0.932563712 0.918702712 0.918702712 0.910184538 0.910184538 0.933291464
91960 1.220022517 0.869000859 0.869000859 0.351021658	0.869010530 0.928858935 0.930532841 0.927347942 0.928035929 0.909841092 0.909521826 0.917325410 0.915068346 0.915068346 0.907921962 0.907921962 0.923520836
48400 1.259284043 0.925996258 0.925996258 0.333287785	0.926006413 1.236884376 1.238374729 1.250806240 1.237150401 1.245676856 1.245793780 1.221355216 1.220290028 1.220290028 1.223625301 1.223625301 1.223189120
53240 1.259284043 0.925996258 0.925996258 0.333287785	0.926006413 1.235802038 1.236025947 1.246394435 1.234754947 1.241697372 1.242352744 1.210875410 1.210352876 1.210352876 1.211567475 1.211567475 1.213316530
58080 1.259284043 0.925996258 0.925996258 0.333287785	0.926006413 1.234426788 1.234656468 1.242135621 1.233629449 1.238541257 1.239287948 1.208669053 1.208007486 1.208007486 1.209863176 1.209863176 1.211725783
62920 1.259284043 0.925996258 0.925996258 0.333287785	0.926006413 1.220198029 1.222364973 1.214419672 1.219818591 1.213401637 1.212263685 1.169219212 1.144619573 1.144619573 1.198413503 1.198413503 1.157447357
67760 1.259284043 0.925996258 0.925996258 0.333287785	0.926006413 1.203607042 1.210561859 1.176871521 1.209166333 1.181160686 1.182757929 1.166361790 1.140564455 1.140564455 1.175709143 1.175709143 1.152793724
72600 1.259284043 0.925996258 0.925996258 0.333287785	0.926006413 1.199213592 1.204935076 1.168233170 1.203310612 1.172282464 1.172819667 1.158221160 1.131042189 1.131042189 1.146147546 1.146147546 1.137199974
77440 1.259284043 0.925996258 0.925996258 0.333287785	0.926006413 1.190737515 1.194148280 1.157015883 1.193391888 1.159473833 1.160193853 1.154626962 1.126968498 1.126968498 1.133961485 1.133961485 1.131235258
82280 1.259284043 0.925996258 0.925996258 0.333287785	0.926006413 1.153123655 1.155387178 1.123516281 1.156743755 1.126451276 1.126976886 1.068478488 1.014906572 1.014906572 1.046548820 1.046548820 1.030038020
87120 1.259284043 0.925996258 0.925996258 0.333287785	0.926006413 1.026434630 1.030139046 1.015442898 1.026609311 1.004327460 1.005091080 0.973562390 0.960115756 0.960115756 0.957509975 0.957509975 0.968551204
91960 1.259284043 0.925996258 0.925996258 0.333287785	0.926006413 0.970869260 0.971031151 0.967884656 0.969256500 0.949935908 0.949762883 0.959093745 0.956904379 0.956904379 0.951310468 0.951310468 0.961622628
48400 1.236846514 0.879878908 0.879878908 0.356967606	0.879889353 1.213580445 1.216587690 1.227215439 1.214330001 1.222458350 1.222145445 1.197179873 1.195900058 1.195900058 1.199793255 1.199793255 1.200588571
53240 1.236846514 0.879878908 0.879878908 0.356967606	0.879889353 1.211914042 1.215083971 1.221553333 1.212751793 1.218524476 1.217876377 1.186581611 1.185751115 1.185751115 1.185784632 1.185784632 1.190746961
58080 1.236846514 0.879878908 0.879878908 0.356967606	0.879889353 1.210364833 1.213563970 1.218023720 1.211194884 1.215663330 1.214825976 1.184304680 1.183191456 1.183191456 1.185891934 1.185891934 1.189836211
62920 1.236846514 0.879878908 0.879878908 0.356967606	0.879889353 1.195726647 1.197341753 1.189026496 1.197149678 1.188073627 1.185829526 1.147849282 1.123424189 1.123424189 1.177756222 1.177756222 1.142686263
67760 1.236846514 0.879878908 0.879878908 0.356967606	0.879889353 1.178386326 1.183942953 1.155730798 1.183764207 1.155808643 1.155476405 1.145462770 1.121123727 1.121123727 1.162917181 1.162917181 1.141374426
72600 1.236846514 0.879878908 0.879878908 0.356967606	0.879889353 1.172653827 1.176524123 1.146332549 1.176506203 1.147074001 1.146638058 1.134781512 1.109115268 1.109115268 1.136076634 1.136076634 1.137813355
77440 1.236846514 0.879878908 0.879878908 0.356967606	0.879889353 1.162590918 1.162738597 1.132804149 1.162309792 1.133188029 1.132916019 1.129201384 1.104480446 1.104480446 1.130932642 1.130932642 1.136405991
82280 1.236846514 0.879878908 0.879878908 0.356967606	0.879889353 1.123384651 1.126336237 1.101793816 1.126003570 1.098682231 1.098520229 1.043303306 0.992719313 0.992719313 1.032556595 1.032556595 1.011820857
87120 1.236846514 0.879878908 0.879878908 0.356967606	0.879889353 0.998379352 0.999235705 0.986761391 0.996817012 0.973533908 0.973468659 0.944965357 0.928428642 0.928428642 0.917430549 0.917430549 0.945123252
91960 1.236846514 0.879878908 0.879878908 0.356967606	0.879889353 0.941903489 0.939701994 0.938358701 0.937791873 0.920471730 0.920806603 0.928869405 0.926423008 0.926423008 0.917071530 0.917071530 0.934103482
48400 1.267147074 0.888097042 0.888097042 0.379050032	0.888106506 1.243748529 1.246896835 1.256861536 1.244775519 1.252284630 1.251839632 1.226307318 1.224312602 1.224312602 1.228206289 1.228206289 1.227880043
53240 1.267147074 0.888097042 0.888097042 0.379050032	0.888106506 1.242249284 1.244151309 1.251369228 1.241996724 1.248201892 1.247462817 1.215218170 1.212341341 1.212341341 1.216152116 1.216152116 1.219141794
58080 1.267147074 0.888097042 0.888097042 0.379050032	0.888106506 1.240822108 1.242804536 1.247484503 1.240406570 1.244892596 1.244382771 1.212859102 1.211825854 1.211825854 1.213368895 1.213368895 1.217517435
62920 1.267147074 0.888097042 0.888097042 0.379050032	0.888106506 1.224365203 1.227349002 1.218104428 1.224846428 1.216201975 1.215954570 1.171309627 1.148086709 1.148086709 1.201571192 1.201571192 1.166724471
67760 1.267147074 0.888097042 0.888097042 0.379050032	0.888106506 1.204730097 1.210583184 1.181301673 1.209800076 1.184292095 1.183073894 1.166821457 1.143368048 1.143368048 1.180691439 1.180691439 1.167551650
72600 1.267147074 0.888097042 0.888097042 0.379050032	0.888106506 1.198767565 1.203831935 1.171654169 1.202469845 1.173864663 1.173950982 1.161470607 1.132716512 1.132716512 1.159495464 1.159495464 1.162885218
77440 1.267147074 0.888097042 0.888097042 0.379050032	0.888106506 1.189333003 1.191231657 1.159730693 1.190641164 1.160374562 1.160736503 1.154795381 1.127809427 1.127809427 1.152704369 1.152704369 1.160053923
82280 1.267147074 0.888097042 0.888097042 0.379050032	0.888106506 1.148995528 1.152772888 1.125005162 1.152970193 1.121357764 1.121639451 1.065849696 1.007444217 1.007444217 1.052301757 1.052301757 1.026909911
87120 1.267147074 0.888097042 0.888097042 0.379050032	0.888106506 1.019037577 1.019642922 1.007732947 1.017854500 0.993912718 0.988190099 0.964380126 0.948489264 0.948489264 0.937849069 0.937849069 0.968831176
91960 1.267147074 0.888097042 0.888097042 0.379050032	0.888106506 0.961076263 0.961624477 0.958138092 0.959625261 0.940251904 0.934437426 0.948860939 0.945752611 0.945752611 0.937672224 0.937672224 0.955330805
48400 1.245351567 0.917726565 0.917726565 0.327625002	0.917736858 1.222831613 1.224569094 1.236020971 1.223390653 1.230642398 1.230769595 1.208361089 1.207229530 1.207229530 1.210849113 1.210849113 1.210291347
53240 1.245351567 0.917726565 0.917726565 0.327625002	0.917736858 1.221466874 1.222676383 1.230144877 1.221577839 1.226371236 1.226423948 1.197030381 1.196331048 1.196331048 1.199091606 1.199091606 1.199944368
58080 1.245351567 0.917726565 0.917726565 0.327625002	0.917736858 1.220312166 1.221721890 1.226262054 1.220063741 1.224585840 1.222665011 1.195160407 1.194132509 1.194132509 1.197859321 1.197859321 1.199039609
62920 1.245351567 0.917726565 0.917726565 0.327625002	0.917736858 1.207843391 1.209795602 1.200312687 1.208227958 1.199460241 1.199332434 1.160987671 1.136226935 1.136226935 1.186983404 1.186983404 1.148984168
67760 1.245351567 0.917726565 0.917726565 0.327625002	0.917736858 1.192506762 1.197900378 1.169143291 1.196457805 1.172689771 1.173694427 1.155911527 1.132807778 1.132807778 1.166341361 1.166341361 1.142279868
72600 1.245351567 0.917726565 0.917726565 0.327625002	0.917736858 1.186742119 1.191253480 1.160144040 1.189190696 1.163464902 1.164656873 1.147286444 1.123065009 1.123065009 1.137122109 1.137122109 1.130947550
77440 1.245351567 0.917726565 0.917726565 0.327625002	0.917736858 1.176838287 1.178607314 1.147476942 1.177189685 1.149374183 1.150130439 1.142319738 1.117335049 1.117335049 1.122633803 1.122633803 1.124022217
82280 1.245351567 0.917726565 0.917726565 0.327625002	0.917736858 1.136966240 1.138028378 1.112471779 1.137640415 1.112785185 1.113700386 1.052819598 1.001149233 1.001149233 1.034515798 1.034515798 1.020465826
87120 1.245351567 0.917726565 0.917726565 0.327625002	0.917736858 1.011464570 1.015002400 1.001802831 1.013492464 0.991145332 0.992186620 0.959815713 0.946721665 0.946721665 0.945121158 0.945121158 0.957746935
91960 1.245351567 0.917726565 0.917726565 0.327625002	0.917736858 0.956905808 0.957303266 0.954241831 0.955755152 0.939124319 0.938926917 0.946588086 0.944504925 0.944504925 0.939386392 0.939386392 0.949622813
48400 1.247280564 0.887788707 0.887788707 0.359491857	0.887799607 1.222956115 1.225963911 1.237262562 1.224494508 1.231788473 1.231204206 1.207569701 1.206331805 1.206331805 1.210121013 1.210121013 1.210388175
53240 1.247280564 0.887788707 0.887788707 0.359491857	0.887799607 1.221866350 1.223997997 1.232771244 1.222702597 1.228568398 1.227607168 1.197991140 1.195966547 1.195966547 1.198735142 1.198735142 1.202111356
58080 1.247280564 0.887788707 0.887788707 0.359491857	0.887799607 1.220418048 1.222895258 1.229775171 1.221472249 1.226244388 1.225397684 1.195146162 1.193403181 1.193403181 1.195662552 1.195662552 1.200861993
62920 1.247280564 0.887788707 0.887788707 0.359491857	0.887799607 1.203872508 1.208666881 1.202999285 1.207258123 1.200863930 1.199077179 1.156028107 1.131159327 1.131159327 1.183000366 1.183000366 1.146996998
67760 1.247280564 0.887788707 0.887788707 0.359491857	0.887799607 1.187855076 1.194618154 1.165351357 1.193217344 1.166842963 1.167132813 1.151914168 1.128194079 1.128194079 1.174407041 1.174407041 1.148090338
72600 1.247280564 0.887788707 0.887788707 0.359491857	0.887799607 1.181660831 1.187118021 1.155960768 1.185485644 1.157756088 1.158070402 1.144504138 1.118321825 1.118321825 1.143943099 1.143943099 1.144346869
77440 1.247280564 0.887788707 0.887788707 0.359491857	0.887799607 1.172805614 1.174439778 1.143261388 1.173133254 1.144220296 1.144619825 1.138846028 1.113752732 1.113752732 1.136349525 1.136349525 1.139698681
82280 1.247280564 0.887788707 0.887788707 0.359491857	0.887799607 1.134085131 1.138599202 1.110416242 1.137083327 1.109342062 1.108873119 1.052264819 0.997518577 0.997518577 1.039377868 1.039377868 1.015810716
87120 1.247280564 0.887788707 0.887788707 0.359491857	0.887799607 1.003376722 1.006903061 0.994477030 1.006084581 0.982285246 0.983058121 0.951633175 0.935489290 0.935489290 0.925899018 0.925899018 0.948923255
