capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
1344 1954.500722673 1447.016904533 1447.016904533 507.483818140	1447.016915041 1740.359424660 1676.383779829 1658.150574166 1650.730606197 1682.528081221 1641.871797844 1545.925167427 1513.244610314 1513.244610314 1598.345554972 1598.345554972 1633.777232374
1433 1954.500722673 1447.016904533 1447.016904533 507.483818140	1447.016915041 1696.371991012 1633.861678632 1649.375678922 1645.349160918 1682.505277920 1641.848728630 1484.247762367 1498.814037197 1498.814037197 1574.098555038 1574.098555038 1593.762440644
1522 1954.500722673 1447.016904533 1447.016904533 507.483818140	1447.016915041 1681.506045543 1620.231706965 1621.268147730 1645.258604128 1631.171841426 1633.287132869 1474.080978161 1524.875713270 1524.875713270 1589.739638230 1589.739638230 1617.915403100
1611 1954.500722673 1447.016904533 1447.016904533 507.483818140	1447.016915041 1639.516552657 1607.031956214 1574.310076240 1643.607378513 1599.389314103 1601.377259395 1505.367585157 1533.932671990 1533.932671990 1516.263087461 1516.263087461 1610.467681005
1700 1954.500722673 1447.016904533 1447.016904533 507.483818140	1447.016915041 1606.108553209 1607.031795487 1573.076326345 1643.607217786 1592.962088150 1540.751525191 1486.535215477 1564.161106903 1564.161106903 1559.651020470 1559.651020470 1560.392564313
899 2285.685680986 1502.858817729 1502.858817729 782.826863257	1502.858829157 2218.880802587 2168.476998825 2192.036812849 2162.694960491 2131.624573846 2164.695221102 2037.315846754 2162.316885567 2162.316885567 1988.512666147 1988.512666147 2044.237533826
988 2285.685680986 1502.858817729 1502.858817729 782.826863257	1502.858829157 2178.100241974 2108.117567612 2110.368705444 2151.755933598 2129.945610222 2139.853362646 1918.069850173 2071.433836258 2071.433836258 1926.354824658 1926.354824658 1977.742196695
1077 2285.685680986 1502.858817729 1502.858817729 782.826863257	1502.858829157 2115.963213288 2027.538793476 2082.811002969 2128.618733006 2015.964411138 1978.592274977 1860.793344494 1987.449953087 1987.449953087 1838.985259222 1838.985259222 1957.879941349
1166 2285.685680986 1502.858817729 1502.858817729 782.826863257	1502.858829157 2058.266784183 2027.364043108 2018.096096994 2044.175956510 1971.891997744 1905.050006222 1850.067426597 1922.551628229 1922.551628229 1768.948065128 1768.948065128 1933.858832988
1255 2285.685680986 1502.858817729 1502.858817729 782.826863257	1502.858829157 1985.335277746 1914.149985490 1970.108782594 1921.022539779 1845.296653920 1834.184543628 1797.826631776 1810.220242739 1810.220242739 1687.847363111 1687.847363111 1783.669384059
1344 2285.685680986 1502.858817729 1502.858817729 782.826863257	1502.858829157 1952.399886202 1836.260964721 1827.743430054 1875.565146185 1765.193370260 1764.859545883 1705.099191303 1680.096828414 1680.096828414 1656.275989964 1656.275989964 1773.303430215
1433 2285.685680986 1502.858817729 1502.858817729 782.826863257	1502.858829157 1873.938002654 1804.272394672 1827.719921291 1779.168774608 1689.749736488 1676.361712821 1603.918723147 1688.248984805 1688.248984805 1633.450279342 1633.450279342 1737.269249146
1522 2285.685680986 1502.858817729 1502.858817729 782.826863257	1502.858829157 1841.456991537 1706.950870691 1733.909984123 1742.985195259 1651.764223522 1640.190767393 1560.857674842 1669.287065090 1669.287065090 1610.300434737 1610.300434737 1669.937293854
1611 2285.685680986 1502.858817729 1502.858817729 782.826863257	1502.858829157 1790.824420845 1675.902927327 1733.076859209 1725.413549711 1640.142071729 1640.190455646 1560.669946670 1639.907066889 1639.907066889 1587.496302931 1587.496302931 1660.499285030
1700 2285.685680986 1502.858817729 1502.858817729 782.826863257	1502.858829157 1733.890471017 1664.280895183 1720.526027908 1672.759581146 1635.928648469 1620.848070145 1542.222490843 1607.808076279 1607.808076279 1566.256012825 1566.256012825 1647.467558263
899 2447.408083871 1566.195827839 1566.195827839 881.212256032	1566.195839426 2299.428327482 2127.211746323 2119.928642541 2148.770283921 2021.387974354 2099.798842468 1993.936169022 2070.379574765 2070.379574765 1983.542560810 1983.542560810 2021.575714372
988 2447.408083871 1566.195827839 1566.195827839 881.212256032	1566.195839426 2258.496059945 2046.550085396 2077.663214478 2132.570805880 1925.250468673 1977.782025688 1939.720902306 2059.363543375 2059.363543375 1925.454539670 1925.454539670 2003.686739222
1077 2447.408083871 1566.195827839 1566.195827839 881.212256032	1566.195839426 2211.714493904 1993.235090149 2041.045716878 2127.064798365 1903.642201314 1930.986421673 1879.930834492 2058.239484981 2058.239484981 1880.808659426 1880.808659426 1940.095461843
1166 2447.408083871 1566.195827839 1566.195827839 881.212256032	1566.195839426 2153.522871288 1875.816553325 1951.681575262 2023.577839995 1882.224576100 1898.451334114 1928.727811889 2125.924709982 2125.924709982 1833.837991403 1833.837991403 1899.236298933
1255 2447.408083871 1566.195827839 1566.195827839 881.212256032	1566.195839426 2086.524766613 1837.964256881 1928.832539129 1983.424982154 1862.560779026 1886.277596385 1802.669964891 2006.891960241 2006.891960241 1826.356362388 1826.356362388 1815.787258123
1344 2447.408083871 1566.195827839 1566.195827839 881.212256032	1566.195839426 2023.570693717 1760.850857935 1840.016422484 1858.750153728 1806.928715110 1825.689255731 1759.648246008 1831.909276261 1831.909276261 1695.547092337 1695.547092337 1765.464674874
1433 2447.408083871 1566.195827839 1566.195827839 881.212256032	1566.195839426 1971.085525188 1731.316911205 1829.895260373 1843.234571136 1793.611233268 1824.226202058 1721.862274109 1777.817518499 1777.817518499 1665.288608548 1665.288608548 1734.572757833
1522 2447.408083871 1566.195827839 1566.195827839 881.212256032	1566.195839426 1965.715303602 1709.691868246 1795.344801731 1835.453036467 1756.110729852 1812.567454989 1704.337743227 1747.143993066 1747.143993066 1667.243239569 1667.243239569 1701.363314606
1611 2447.408083871 1566.195827839 1566.195827839 881.212256032	1566.195839426 1884.120672549 1693.854955609 1769.639059436 1825.322896020 1755.592860937 1807.367919168 1670.650817240 1682.055614653 1682.055614653 1635.859279805 1635.859279805 1708.376233656
1700 2447.408083871 1566.195827839 1566.195827839 881.212256032	1566.195839426 1861.405835811 1693.330181897 1749.747093646 1802.191490487 1701.648868771 1745.827727521 1666.952697360 1721.615521381 1721.615521381 1636.354117810 1636.354117810 1687.181844480
899 2222.490059847 1455.188694563 1455.188694563 767.301365284	1455.188707289 2107.307932274 2084.015426880 2116.698677593 2077.490250978 2083.313118301 2076.344615079 1984.849314643 1949.568533128 1949.568533128 1950.679841173 1950.679841173 1911.028278704
988 2222.490059847 1455.188694563 1455.188694563 767.301365284	1455.188707289 2082.335294294 1925.262347637 2057.418322110 2038.126511598 2035.882692042 2044.075456570 1899.637843156 1881.134468908 1881.134468908 1933.179577126 1933.179577126 1975.575802033
1077 2222.490059847 1455.188694563 1455.188694563 767.301365284	1455.188707289 2080.757741361 1886.957799883 1944.191375297 1989.725621056 1996.583321022 2014.398222642 1802.596118860 1858.603644702 1858.603644702 1736.417049717 1736.417049717 1768.794966820
1166 2222.490059847 1455.188694563 1455.188694563 767.301365284	1455.188707289 1997.648349740 1817.670078160 1883.911920638 1946.050164953 1865.096668113 1922.907951035 1798.490986460 1731.639039188 1731.639039188 1698.105271561 1698.105271561 1819.444788073
1255 2222.490059847 1455.188694563 1455.188694563 767.301365284	1455.188707289 1983.124995816 1803.092027574 1867.623231647 1881.888976768 1803.084005313 1842.057604155 1707.695010290 1763.947244205 1763.947244205 1690.785253667 1690.785253667 1806.752237401
1344 2222.490059847 1455.188694563 1455.188694563 767.301365284	1455.188707289 1956.818086465 1757.431914648 1834.397695495 1866.462378189 1780.971951355 1818.924909502 1710.299024974 1714.770301995 1714.770301995 1670.540158412 1670.540158412 1746.141121742
1433 2222.490059847 1455.188694563 1455.188694563 767.301365284	1455.188707289 1857.984450089 1713.796153368 1830.878035319 1745.919419622 1733.292130091 1754.419729475 1539.947344899 1656.000997924 1656.000997924 1634.212224835 1634.212224835 1687.972288604
1522 2222.490059847 1455.188694563 1455.188694563 767.301365284	1455.188707289 1816.520303819 1707.095734279 1808.452592256 1732.091553654 1731.042541937 1684.324089151 1535.844663289 1582.196337968 1582.196337968 1619.889724764 1619.889724764 1702.087846047
1611 2222.490059847 1455.188694563 1455.188694563 767.301365284	1455.188707289 1778.152210181 1676.857810949 1748.924884848 1725.411810729 1684.756647566 1667.491301086 1518.961162460 1565.534318671 1565.534318671 1601.111317787 1601.111317787 1668.231377898
1700 2222.490059847 1455.188694563 1455.188694563 767.301365284	1455.188707289 1730.091319215 1621.257583866 1699.491406176 1724.293547923 1647.770138126 1602.847438342 1500.636344342 1595.121694168 1595.121694168 1640.305853241 1640.305853241 1700.837857170
899 1619.232297484 1068.770658397 1068.770658397 550.461639087	1068.770671154 1507.542192424 1443.457836048 1419.424811360 1508.531191257 1476.362007433 1482.071336507 1411.550058033 1494.330461875 1494.330461875 1405.317096995 1405.317096995 1441.069205093
988 1619.232297484 1068.770658397 1068.770658397 550.461639087	1068.770671154 1467.128572651 1382.133937557 1408.919910616 1417.091416629 1341.414731354 1408.614512985 1335.188695278 1557.591197738 1557.591197738 1298.662171740 1298.662171740 1300.228149836
1077 1619.232297484 1068.770658397 1068.770658397 550.461639087	1068.770671154 1431.035807053 1315.007087996 1347.605855704 1415.376649659 1321.087937304 1401.962675148 1291.076948388 1506.452543253 1506.452543253 1238.993573147 1238.993573147 1296.188166667
1166 1619.232297484 1068.770658397 1068.770658397 550.461639087	1068.770671154 1397.190283223 1249.221619640 1340.702461047 1345.185758950 1291.578245888 1373.140359504 1262.926527286 1427.480709310 1427.480709310 1187.326959527 1187.326959527 1259.942620505
1255 1619.232297484 1068.770658397 1068.770658397 550.461639087	1068.770671154 1385.411172798 1239.530287228 1298.602305513 1329.769927027 1291.180097351 1344.020458868 1305.094300552 1364.228897951 1364.228897951 1174.425165140 1174.425165140 1260.061302078
1344 1619.232297484 1068.770658397 1068.770658397 550.461639087	1068.770671154 1359.766525614 1206.671456227 1282.938973824 1266.604027479 1259.429919629 1312.099440418 1136.803225766 1162.541635962 1162.541635962 1160.696912611 1160.696912611 1227.165959836
1433 1619.232297484 1068.770658397 1068.770658397 550.461639087	1068.770671154 1352.021934223 1202.616500374 1282.873018852 1262.549071626 1251.658247499 1243.859591841 1189.120311864 1119.630910579 1119.630910579 1171.355070900 1171.355070900 1212.000779228
1522 1619.232297484 1068.770658397 1068.770658397 550.461639087	1068.770671154 1317.784025578 1201.140983331 1251.265970235 1244.142360685 1171.575647249 1192.689788477 1095.776853899 1233.635807023 1233.635807023 1136.167394178 1136.167394178 1182.803917592
1611 1619.232297484 1068.770658397 1068.770658397 550.461639087	1068.770671154 1289.147019408 1199.927135534 1226.250596533 1228.736710069 1165.573595862 1162.624901950 1134.079972557 1166.391555676 1166.391555676 1138.961147778 1138.961147778 1225.477503840
1700 1619.232297484 1068.770658397 1068.770658397 550.461639087	1068.770671154 1288.053590420 1176.551912606 1224.015426058 1228.736664397 1161.243982924 1154.620533431 1134.208022607 1142.516903660 1142.516903660 1146.629074938 1146.629074938 1194.674670009
899 1601.599548078 1326.167810728 1326.167810728 275.431737350	1326.167821607 1549.080125022 1582.318743638 1570.246034530 1568.344741409 1582.702854419 1572.139446830 1552.411670538 1564.813575288 1564.813575288 1479.352454400 1479.352454400 1556.648799040
988 1601.599548078 1326.167810728 1326.167810728 275.431737350	1326.167821607 1535.212766076 1571.897666727 1563.611878675 1552.864017421 1573.738552463 1563.111357183 1486.870246387 1498.260674717 1498.260674717 1473.795251514 1473.795251514 1492.553309819
1077 1601.599548078 1326.167810728 1326.167810728 275.431737350	1326.167821607 1535.060971730 1545.838268473 1555.914950394 1540.822711762 1560.489587717 1549.702041854 1484.990603432 1501.964453811 1501.964453811 1416.621913922 1416.621913922 1511.885310133
1166 1601.599548078 1326.167810728 1326.167810728 275.431737350	1326.167821607 1522.789408080 1533.703681421 1432.134613291 1528.779227836 1512.199886050 1531.185736376 1473.279744101 1462.929190764 1462.929190764 1383.883760834 1383.883760834 1499.998162189
1255 1601.599548078 1326.167810728 1326.167810728 275.431737350	1326.167821607 1499.250373508 1515.986061698 1425.278464696 1510.926384528 1506.372763783 1514.553770304 1413.905125326 1417.829107711 1417.829107711 1383.139035162 1383.139035162 1480.182613549
1344 1601.599548078 1326.167810728 1326.167810728 275.431737350	1326.167821607 1491.022080747 1434.928979637 1410.881260360 1508.588778149 1504.005566830 1450.771771462 1351.783514884 1350.020503945 1350.020503945 1376.707311110 1376.707311110 1423.152437826
1433 1601.599548078 1326.167810728 1326.167810728 275.431737350	1326.167821607 1475.218167813 1375.036197300 1410.880947414 1462.325402721 1414.209553014 1391.977169132 1341.875521519 1349.666272928 1349.666272928 1363.431988190 1363.431988190 1391.099886338
1522 1601.599548078 1326.167810728 1326.167810728 275.431737350	1326.167821607 1469.758002110 1375.034441185 1377.642954337 1451.486067451 1414.209378706 1391.976965122 1327.559381200 1351.129493321 1351.129493321 1355.266859722 1355.266859722 1387.362234176
1611 1601.599548078 1326.167810728 1326.167810728 275.431737350	1326.167821607 1440.878473568 1363.111052611 1368.804610769 1439.274849271 1405.735270784 1379.036575801 1328.527470419 1346.003597534 1346.003597534 1336.717658301 1336.717658301 1347.732462821
1700 1601.599548078 1326.167810728 1326.167810728 275.431737350	1326.167821607 1403.140555963 1362.071967318 1355.873862260 1394.491103707 1404.696253378 1344.684693851 1327.556690439 1346.002957775 1346.002957775 1336.716128999 1336.716128999 1372.063648387
899 2104.412893969 1418.641287901 1418.641287901 685.771606068	1418.641299094 2049.279833438 2026.865654499 2038.686625068 2058.793754049 1960.516845807 1953.759271121 1804.894558614 1946.103603287 1946.103603287 1908.757552440 1908.757552440 1940.392402923
988 2104.412893969 1418.641287901 1418.641287901 685.771606068	1418.641299094 1987.292406252 2024.864849869 2011.048486085 1988.747802923 1957.816696077 1916.639858480 1790.395721615 1827.753284966 1827.753284966 1833.501855469 1833.501855469 1856.861691739
1077 2104.412893969 1418.641287901 1418.641287901 685.771606068	1418.641299094 1961.494907698 2017.836533875 1990.747419312 1963.679371374 1956.060484615 1902.631047544 1720.668050804 1789.544275803 1789.544275803 1811.392294182 1811.392294182 1900.442080285
1166 2104.412893969 1418.641287901 1418.641287901 685.771606068	1418.641299094 1939.287185297 1968.393629367 1893.565697149 1886.812198889 1917.034180516 1802.822210914 1705.323147376 1812.603784319 1812.603784319 1766.022443390 1766.022443390 1875.812664147
1255 2104.412893969 1418.641287901 1418.641287901 685.771606068	1418.641299094 1896.574965457 1839.908768140 1769.802730013 1814.560234088 1805.710431067 1686.089111842 1686.711406713 1715.934794735 1715.934794735 1642.178381989 1642.178381989 1833.033279578
1344 2104.412893969 1418.641287901 1418.641287901 685.771606068	1418.641299094 1839.737246099 1811.823636268 1733.768156855 1772.825999593 1683.647542733 1647.295205335 1534.758679124 1615.290458949 1615.290458949 1611.414428523 1611.414428523 1846.187606029
